secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
322,102,140,2.767,34.4988,0,232,1,4.55152,51.5394,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
323,102,140,2.777,34.4988,0,220,1,4.55144,51.5395,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
324,101,141,2.786,34.2972,0,199,1,4.55137,51.5396,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
325,102,141,2.796,34.398,0,185,0,4.55129,51.5397,0,-1,23,0,42,0,0,0,0,0,0,0,0
326,102,141,2.806,34.5996,0,224,0,4.55121,51.5397,0,-1,23,0,43,0,0,0,0,0,0,0,0
327,102,141,2.815,34.6968,0,251,0,4.55111,51.5398,0,-1,23,0,43,0,0,0,0,0,0,0,0
328,102,141,2.825,34.7976,0,235,0,4.55101,51.5399,0,-1,23,0,44,0,0,0,0,0,0,0,0
329,102,141,2.833,34.6968,0,209,0,4.5509,51.5399,0,-1,23,0,45,0,0,0,0,0,0,0,0
330,103,141,2.844,34.7976,0,203,0,4.55078,51.54,0,-1,23,0,44,0,0,0,0,0,0,0,0
331,103,141,2.854,34.9992,0,198,0,4.55067,51.54,0,-1,23,0,44,0,0,0,0,0,0,0,0
332,103,141,2.862,34.8984,0,190,0,4.55055,51.5401,0,-1,23,0,46,0,0,0,0,0,0,0,0
333,103,142,2.873,34.5996,0,182,0,4.55045,51.5401,0,-1,23,0,44,0,0,0,0,0,0,0,0
334,103,142,2.879,34.2972,0,212,0,4.55036,51.5402,0,-1,23,0,44,0,0,0,0,0,0,0,0
335,102,142,2.891,34.2,0,236,0,4.55028,51.5403,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
336,102,142,2.902,33.8976,0,237,0,4.55019,51.5403,0,3.55271e-16,23,0,42,0,0,0,0,0,0,0,0
337,101,142,2.912,33.8976,0,224,0,4.55012,51.5404,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
338,102,142,2.922,33.7968,0,227,0,4.55005,51.5405,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
339,101,142,2.931,33.7968,0,214,0,4.54997,51.5405,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
340,101,142,2.941,33.8976,0,226,0,4.54991,51.5406,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
341,100,142,2.949,33.8976,0,231,0,4.54986,51.5407,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
342,100,142,2.96,33.9984,0,238,0,4.5498,51.5408,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
343,101,142,2.968,34.0992,0,235,0,4.54973,51.5408,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
344,101,142,2.978,33.9984,0,236,0,4.54965,51.5409,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
345,101,142,2.987,33.8976,0,236,0,4.54958,51.541,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
346,101,143,2.997,33.6996,0,239,0,4.5495,51.5411,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
347,100,143,3.005,33.5988,0,233,0,4.54943,51.5411,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
348,100,143,3.015,33.498,0,230,0,4.54935,51.5412,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
349,100,143,3.024,33.3972,0,240,0,4.54928,51.5413,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
350,100,143,3.034,33.3972,0,247,0,4.54922,51.5414,0,3.55271e-16,23,0,47,0,0,0,0,0,0,0,0
351,98,144,3.042,33.3,0,251,0,4.54915,51.5414,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
352,98,144,3.051,33.3,0,250,0,4.54908,51.5415,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
353,98,144,3.061,33.3,0,254,0,4.54901,51.5416,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
354,98,144,3.069,33.3,0,248,0,4.54894,51.5417,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
355,98,144,3.08,33.1992,0,239,0,4.54887,51.5417,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
356,98,144,3.088,33.0984,0,245,0,4.54882,51.5418,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
357,98,144,3.096,32.8968,0,248,0,4.54876,51.5419,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
358,98,144,3.107,32.6988,0,255,0,4.54869,51.542,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
359,97,144,3.115,32.598,0,259,0,4.54863,51.542,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
360,97,144,3.123,32.2992,0,259,0,4.54857,51.5421,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
361,96,143,3.133,31.9968,0,230,0,4.5485,51.5422,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
362,96,143,3.142,31.8996,0,202,1,4.54843,51.5422,0,1.11111,23,0,44,0,0,0,0,0,0,0,0
363,95,143,3.15,31.9968,0,203,1,4.54838,51.5423,0,1.11111,23,0,43,0,0,0,0,0,0,0,0
364,95,143,3.16,31.7988,0,202,1,4.54835,51.5424,0,1.11111,23,0,45,0,0,0,0,0,0,0,0
365,94,143,3.171,32.0976,0,219,1,4.54832,51.5425,0,1.11111,23,0,43,0,0,0,0,0,0,0,0
366,94,144,3.179,31.9968,0,225,1,4.54828,51.5426,0,1.11111,23,0,44,0,0,0,0,0,0,0,0
367,95,143,3.187,31.9968,0,200,1,4.54824,51.5426,0,1.11111,23,0,42,0,0,0,0,0,0,0,0
368,94,143,3.198,31.9968,0,207,1,4.5482,51.5427,0,1.11111,23,0,42,0,0,0,0,0,0,0,0
369,94,143,3.206,32.4,0,231,1,4.54816,51.5428,0,1.11111,23,0,43,0,0,0,0,0,0,0,0
370,94,143,3.214,32.6988,0,268,1,4.54811,51.5429,0,1.11111,23,0,44,0,0,0,0,0,0,0,0
371,95,143,3.225,32.8968,0,260,1,4.54807,51.543,0,1.11111,23,0,45,0,0,0,0,0,0,0,0
372,96,143,3.233,32.8968,0,241,1,4.54804,51.543,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
373,96,143,3.241,32.7996,0,223,1,4.548,51.5431,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
374,96,143,3.251,32.7996,0,213,1,4.54795,51.5432,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
375,96,144,3.26,32.6988,0,207,1,4.54792,51.5433,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
376,96,143,3.268,32.598,0,211,1,4.54787,51.5433,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
377,96,143,3.278,32.4,0,209,1,4.54782,51.5434,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
378,98,143,3.287,32.1984,0,221,1,4.54776,51.5435,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
379,96,143,3.295,32.1984,0,234,1,4.54771,51.5436,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
380,95,143,3.303,32.0976,0,242,1,4.54766,51.5436,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
381,95,142,3.314,32.2992,0,248,1,4.54761,51.5437,0,3.55271e-16,23,0,47,0,0,0,0,0,0,0,0
382,95,142,3.322,32.2992,0,261,1,4.54757,51.5438,0,3.55271e-16,23,0,47,0,0,0,0,0,0,0,0
383,95,143,3.33,32.2992,0,256,1,4.54752,51.5439,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
384,95,143,3.34,32.1984,0,245,1,4.54748,51.544,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
385,96,143,3.349,32.1984,0,249,1,4.54744,51.544,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
386,96,143,3.357,32.2992,0,248,1,4.5474,51.5441,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
387,95,144,3.367,32.2992,0,243,1,4.54736,51.5442,0,3.55271e-16,23,0,43,0,0,0,0,0,0,0,0
388,95,144,3.376,32.4972,0,260,1,4.54732,51.5443,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
389,96,144,3.384,32.7996,0,275,1,4.54728,51.5443,0,3.55271e-16,23,0,44,0,0,0,0,0,0,0,0
390,96,144,3.394,33.0984,0,274,1,4.54725,51.5444,0,3.55271e-16,23,0,45,0,0,0,0,0,0,0,0
391,96,145,3.401,33.1992,0,266,1,4.54721,51.5445,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
392,97,145,3.415,33.1992,0,245,1,4.54716,51.5446,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
393,98,145,3.423,32.9976,0,241,1,4.54712,51.5447,0,3.55271e-16,23,0,47,0,0,0,0,0,0,0,0
394,98,145,3.432,32.8968,0,231,1,4.54709,51.5447,0,3.55271e-16,23,0,46,0,0,0,0,0,0,0,0
395,97,145,3.442,32.6988,0,226,2,4.54705,51.5448,0,1,23,0,46,0,0,0,0,0,0,0,0
396,97,145,3.45,32.6988,0,228,2,4.54701,51.5449,0,1,23,0,47,0,0,0,0,0,0,0,0
397,97,146,3.456,32.598,0,234,2,4.54696,51.545,0,1,23,0,46,0,0,0,0,0,0,0,0
398,96,146,3.469,32.4,0,221,1,4.54692,51.5451,0,0.230769,23,0,45,0,0,0,0,0,0,0,0
399,96,146,3.477,32.2992,0,213,1,4.54689,51.5451,0,0.230769,23,0,45,0,0,0,0,0,0,0,0
400,95,146,3.485,32.0976,0,215,1,4.54685,51.5452,0,0.230769,23,0,44,0,0,0,0,0,0,0,0
401,95,145,3.494,31.9968,0,211,1,4.54682,51.5453,0,0.230769,23,0,42,0,0,0,0,0,0,0,0
402,95,145,3.504,32.0976,0,228,1,4.54679,51.5453,0,0.230769,23,0,44,0,0,0,0,0,0,0,0
403,96,145,3.512,32.2992,0,249,1,4.54678,51.5454,0,0.230769,23,0,43,0,0,0,0,0,0,0,0
404,96,145,3.521,32.4,0,245,1,4.54678,51.5455,0,0.230769,23,0,45,0,0,0,0,0,0,0,0
405,95,145,3.531,32.4,0,243,1,4.54678,51.5456,0,-0.769231,23,0,46,0,0,0,0,0,0,0,0
406,95,145,3.539,32.598,0,247,1,4.54678,51.5457,0,-0.769231,23,0,46,0,0,0,0,0,0,0,0
407,96,145,3.547,32.6988,0,254,2,4.54678,51.5458,0,0.480769,23,0,46,0,0,0,0,0,0,0,0
408,96,145,3.558,32.7996,0,241,2,4.54679,51.5458,0,1.25,23,0,46,0,0,0,0,0,0,0,0
409,96,145,3.566,32.8968,0,231,2,4.54681,51.5459,0,1.25,22,0,46,0,0,0,0,0,0,0,0
410,96,145,3.574,32.7996,0,224,2,4.54682,51.546,0,1.25,22,0,47,0,0,0,0,0,0,0,0
411,96,145,3.585,32.7996,0,214,2,4.54683,51.5461,0,1.25,22,0,46,0,0,0,0,0,0,0,0
412,97,145,3.593,32.8968,0,213,2,4.54681,51.5462,0,1.25,22,0,45,0,0,0,0,0,0,0,0
413,97,145,3.603,32.7996,0,207,2,4.54682,51.5463,0,1.25,22,0,44,0,0,0,0,0,0,0,0
414,96,145,3.612,32.7996,0,203,2,4.54684,51.5464,0,1.25,22,0,43,0,0,0,0,0,0,0,0
415,97,145,3.62,32.7996,0,205,2,4.54685,51.5465,0,1.25,22,0,43,0,0,0,0,0,0,0,0
416,97,145,3.63,32.598,0,199,2,4.54687,51.5466,0,1.25,22,0,44,0,0,0,0,0,0,0,0
417,96,145,3.639,32.6988,0,210,2,4.54688,51.5467,0,3.55271e-16,22,0,45,0,0,0,0,0,0,0,0
418,95,146,3.649,32.6988,0,229,2,4.54689,51.5468,0,3.55271e-16,22,0,45,0,0,0,0,0,0,0,0
419,96,146,3.659,32.598,0,220,2,4.54691,51.5469,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
420,96,146,3.668,32.4,0,212,2,4.54691,51.5469,0,3.55271e-16,22,0,45,0,0,0,0,0,0,0,0
421,96,145,3.676,32.4972,0,223,2,4.54693,51.547,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
422,95,145,3.686,32.4,0,232,2,4.54694,51.5471,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
423,95,145,3.694,32.4972,0,229,2,4.54696,51.5472,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
424,96,145,3.703,32.598,0,236,2,4.54697,51.5473,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
425,96,145,3.713,32.598,0,234,2,4.54698,51.5474,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
426,95,145,3.721,32.6988,0,235,2,4.54698,51.5474,0,3.55271e-16,22,0,47,0,0,0,0,0,0,0,0
427,96,145,3.73,32.598,0,236,2,4.54699,51.5475,0,3.55271e-16,22,0,48,0,0,0,0,0,0,0,0
428,96,145,3.74,32.6988,0,238,2,4.54701,51.5476,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
429,96,144,3.748,32.7996,0,225,2,4.54703,51.5477,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
430,96,144,3.757,32.6988,0,222,2,4.54704,51.5478,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
431,96,144,3.767,32.6988,0,215,2,4.54706,51.5478,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
432,96,144,3.775,32.598,0,222,2,4.54707,51.5479,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
433,96,144,3.783,32.598,0,228,2,4.54707,51.548,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
434,96,144,3.794,32.598,0,242,2,4.54707,51.5481,0,3.55271e-16,22,0,44,0,0,0,0,0,0,0,0
435,96,144,3.802,32.4972,0,246,2,4.54708,51.5482,0,3.55271e-16,22,0,45,0,0,0,0,0,0,0,0
436,96,144,3.81,32.598,0,240,2,4.54709,51.5483,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
437,96,144,3.821,32.6988,0,242,2,4.5471,51.5483,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
438,96,144,3.829,32.8968,0,217,2,4.54711,51.5484,0,3.55271e-16,22,0,46,0,0,0,0,0,0,0,0
439,95,144,3.837,32.2992,0,92,2,4.54712,51.5485,0,3.55271e-16,22,0,50,0,0,0,0,0,0,0,0
440,86,144,3.848,32.2992,0,120,2,4.54713,51.5486,0,3.55271e-16,22,0,47,0,0,0,0,0,0,0,0
441,88,144,3.856,32.4972,0,213,2,4.54713,51.5487,0,3.55271e-16,22,0,48,0,0,0,0,0,0,0,0
442,92,144,3.864,32.2992,0,171,2,4.54713,51.5487,0,3.55271e-16,22,0,36,0,0,0,0,0,0,0,0
443,94,143,3.872,31.3992,0,80,2,4.54712,51.5488,0,3.55271e-16,22,0,50,0,0,0,0,0,0,0,0
444,85,143,3.881,30.6972,0,50,2,4.5471,51.5489,0,3.55271e-16,22,0,33,0,0,0,0,0,0,0,0
445,74,143,3.891,29.7972,0,37,2,4.54707,51.549,0,3.55271e-16,22,0,52,0,0,0,0,0,0,0,0
446,73,143,3.899,28.5984,0,29,2,4.54704,51.5491,0,3.55271e-16,22,0,54,0,0,0,0,0,0,0,0
447,73,143,3.908,27.7992,0,29,2,4.54701,51.5491,0,3.55271e-16,22,0,54,0,0,0,0,0,0,0,0
448,75,142,3.914,27.3996,0,70,3,4.54697,51.5492,0,1.66667,22,0,98,0,0,0,0,0,0,0,0
449,85,142,3.922,26.8992,0,202,3,4.54693,51.5493,0,1.66667,22,0,54,0,0,0,0,0,0,0,0
450,81,141,3.93,26.8992,0,303,3,4.54689,51.5493,0,1.66667,22,0,53,0,0,0,0,0,0,0,0
451,81,140,3.937,27.6984,0,396,3,4.54683,51.5494,0,1.66667,22,0,47,0,0,0,0,0,0,0,0
452,81,140,3.945,28.3968,0,328,3,4.54677,51.5494,0,1.66667,22,0,47,0,0,0,0,0,0,0,0
453,82,139,3.953,29.9988,0,323,3,4.54667,51.5495,0,1.66667,22,0,43,0,0,0,0,0,0,0,0
454,84,139,3.961,29.3976,0,309,4,4.54658,51.5496,0,2.91667,22,0,45,0,0,0,0,0,0,0,0
455,86,139,3.97,29.3976,0,278,4,4.54648,51.5496,0,2.91667,22,0,46,0,0,0,0,0,0,0,0
456,86,140,3.978,29.3976,0,288,4,4.54639,51.5497,0,2.91667,22,0,47,0,0,0,0,0,0,0,0
457,87,140,3.986,29.4984,0,296,4,4.5463,51.5497,0,2.91667,22,0,47,0,0,0,0,0,0,0,0
458,88,140,3.995,29.5992,0,283,4,4.54622,51.5498,0,1.25,22,0,46,0,0,0,0,0,0,0,0
459,87,141,4.003,29.3976,0,276,4,4.54615,51.5499,0,1.25,22,0,45,0,0,0,0,0,0,0,0
460,87,141,4.011,29.1996,0,276,4,4.54608,51.5499,0,1.25,22,0,45,0,0,0,0,0,0,0,0
461,88,141,4.017,28.6992,0,291,5,4.54602,51.55,0,2.91667,22,0,46,0,0,0,0,0,0,0,0
462,86,142,4.026,28.5984,0,265,5,4.54596,51.55,0,2.91667,22,0,46,0,0,0,0,0,0,0,0
463,85,142,4.034,28.2996,0,270,5,4.54589,51.5501,0,2.91667,22,0,46,0,0,0,0,0,0,0,0
464,85,142,4.042,28.3968,0,257,5,4.54583,51.5502,0,1.66667,22,0,44,0,0,0,0,0,0,0,0
465,84,141,4.048,28.3968,0,257,5,4.54577,51.5502,0,1.66667,22,0,44,0,0,0,0,0,0,0,0
466,84,141,4.057,28.2996,0,267,5,4.54571,51.5503,0,1.66667,22,0,45,0,0,0,0,0,0,0,0
467,84,142,4.065,28.2996,0,269,5,4.54565,51.5503,0,1.66667,22,0,44,0,0,0,0,0,0,0,0
468,84,141,4.073,28.1988,0,280,5,4.5456,51.5504,0,1.66667,22,0,45,0,0,0,0,0,0,0,0
469,84,141,4.082,28.098,0,286,5,4.54555,51.5504,0,1.66667,22,0,46,0,0,0,0,0,0,0,0
470,83,141,4.088,28.098,0,287,5,4.5455,51.5505,0,1.66667,22,0,47,0,0,0,0,0,0,0,0
471,83,141,4.096,27.9,0,281,5,4.54546,51.5506,0,3.55271e-16,22,0,47,0,0,0,0,0,0,0,0
472,83,141,4.106,27.6984,0,269,5,4.54542,51.5506,0,3.55271e-16,22,0,47,0,0,0,0,0,0,0,0
473,83,141,4.113,27.3996,0,264,6,4.54538,51.5507,0,1.42857,22,0,46,0,0,0,0,0,0,0,0
474,82,141,4.119,27.198,0,265,6,4.54534,51.5507,0,1.42857,22,0,47,0,0,0,0,0,0,0,0
475,81,142,4.127,27.2988,0,279,6,4.5453,51.5508,0,1.42857,22,0,47,0,0,0,0,0,0,0,0
476,81,142,4.135,27.0972,0,275,6,4.54526,51.5509,0,1.42857,22,0,47,0,0,0,0,0,0,0,0
477,81,142,4.144,27,0,269,6,4.54521,51.5509,0,1.42857,22,0,48,0,0,0,0,0,0,0,0
478,81,142,4.15,26.5968,0,226,7,4.54519,51.551,0,3.09524,22,0,48,0,0,0,0,0,0,0,0
479,80,142,4.156,25.2972,0,94,7,4.54515,51.5511,0,3.09524,22,0,40,0,0,0,0,0,0,0,0
480,65,143,4.164,24.5988,0,94,7,4.54512,51.5511,0,3.09524,22,0,-255,0,0,0,0,0,0,0,0
481,60,143,4.171,23.0976,0,94,7,4.54507,51.5512,0,3.09524,22,0,-255,0,0,0,0,0,0,0,0
482,60,143,4.175,21.3984,0,94,8,4.54503,51.5512,0,3.09524,22,0,-255,0,0,0,0,0,0,0,0
483,60,143,4.181,19.8972,0,94,8,4.545,51.5513,0,1.66667,22,0,-255,0,0,0,0,0,0,0,0
484,61,143,4.187,21.9996,0,275,8,4.54498,51.5514,0,1.66667,22,0,-255,0,0,0,0,0,0,0,0
485,65,142,4.193,23.9976,0,397,8,4.54495,51.5514,0,1.66667,22,0,-255,0,0,0,0,0,0,0,0
486,68,142,4.202,25.5996,0,326,9,4.54492,51.5515,0,2.77778,22,0,47,0,0,0,0,0,0,0,0
487,72,142,4.21,27.198,0,327,9,4.54489,51.5515,0,2.77778,22,0,49,0,0,0,0,0,0,0,0
488,75,142,4.216,28.5984,0,277,9,4.54486,51.5516,0,1.11111,22,0,46,0,0,0,0,0,0,0,0
489,81,143,4.224,27.9972,0,219,9,4.54484,51.5517,0,1.11111,22,0,49,0,0,0,0,0,0,0,0
490,82,143,4.233,28.8972,0,188,9,4.54481,51.5518,0,1.11111,22,0,48,0,0,0,0,0,0,0,0
491,84,143,4.241,29.9988,0,192,9,4.54478,51.5518,0,1.11111,22,0,45,0,0,0,0,0,0,0,0
492,85,144,4.247,30.6,0,176,9,4.54474,51.5519,0,1.11111,22,0,47,0,0,0,0,0,0,0,0
493,89,144,4.257,31.0968,0,162,8,4.54471,51.552,0,0.111111,22,0,45,0,0,0,0,0,0,0,0
494,90,144,4.268,31.698,0,154,8,4.54466,51.5521,0,0.111111,22,0,45,0,0,0,0,0,0,0,0
495,92,144,4.276,32.2992,0,153,8,4.54462,51.5521,0,0.111111,22,0,44,0,0,0,0,0,0,0,0
496,93,144,4.284,32.7996,0,166,8,4.54459,51.5522,0,-1,22,0,44,0,0,0,0,0,0,0,0
497,95,144,4.295,33.3972,0,195,8,4.54455,51.5523,0,-1,22,0,43,0,0,0,0,0,0,0,0
498,96,144,4.303,33.8976,0,163,7,4.54452,51.5524,0,-2.25,22,0,42,0,0,0,0,0,0,0,0
499,97,143,4.315,33.6996,0,73,7,4.54449,51.5525,0,-2.25,22,0,45,0,0,0,0,0,0,0,0
500,76,143,4.324,33.7968,0,23,7,4.54446,51.5525,0,-2.25,22,0,55,0,0,0,0,0,0,0,0
501,66,143,4.334,34.2,0,101,6,4.54443,51.5526,0,-3.25,22,0,65,0,0,0,0,0,0,0,0
502,100,142,4.344,34.398,0,162,6,4.54443,51.5527,0,-3.25,22,0,41,0,0,0,0,0,0,0,0
503,100,142,4.353,34.0992,0,87,6,4.54443,51.5528,0,-2.25,22,0,41,0,0,0,0,0,0,0,0
504,88,141,4.363,34.2972,0,68,6,4.54443,51.5529,0,-2.25,22,0,48,0,0,0,0,0,0,0,0
505,88,141,4.371,34.2972,0,82,5,4.54443,51.553,0,-3.5,22,0,56,0,0,0,0,0,0,0,0
506,87,140,4.382,34.2,0,75,5,4.54445,51.5531,0,-3.5,22,0,53,0,0,0,0,0,0,0,0
507,90,139,4.39,33.9984,0,64,5,4.54447,51.5532,0,-3.5,22,0,53,0,0,0,0,0,0,0,0
508,71,138,4.4,33.3,0,64,5,4.5445,51.5532,0,-2.25,22,0,-255,0,0,0,0,0,0,0,0
509,50,138,4.409,32.6988,0,64,5,4.54453,51.5533,0,-2.25,22,0,-255,0,0,0,0,0,0,0,0
510,51,137,4.417,31.9968,0,64,5,4.54457,51.5534,0,-2.25,22,0,-255,0,0,0,0,0,0,0,0
511,30,136,4.425,31.3992,0,64,5,4.54462,51.5535,0,-1.25,22,0,-255,0,0,0,0,0,0,0,0
512,45,134,4.433,30.798,0,64,5,4.54466,51.5536,0,-1.25,22,0,-255,0,0,0,0,0,0,0,0
513,68,133,4.444,30.798,0,74,4,4.54471,51.5536,0,-2.15909,22,0,60,0,0,0,0,0,0,0,0
514,89,132,4.452,30.9996,0,154,4,4.54477,51.5537,0,-2.15909,22,0,34,0,0,0,0,0,0,0,0
515,90,131,4.46,31.0968,0,163,4,4.54485,51.5538,0,-0.909091,22,0,42,0,0,0,0,0,0,0,0
516,90,130,4.469,31.3992,0,144,4,4.54493,51.5538,0,-0.909091,22,0,44,0,0,0,0,0,0,0,0
517,91,129,4.477,31.1976,0,200,3,4.54498,51.5539,0,-2.15909,22,0,45,0,0,0,0,0,0,0,0
518,91,128,4.485,31.3992,0,200,3,4.54501,51.554,0,-2.15909,22,0,45,0,0,0,0,0,0,0,0
519,91,127,4.496,31.5972,0,266,3,4.54506,51.554,0,-2.15909,22,0,45,0,0,0,0,0,0,0,0
520,93,126,4.504,31.698,0,229,3,4.54512,51.5541,0,-2.15909,22,0,45,0,0,0,0,0,0,0,0
521,93,126,4.512,31.8996,0,203,3,4.54519,51.5542,0,-2.15909,22,0,46,0,0,0,0,0,0,0,0
522,93,126,4.52,31.5972,0,111,3,4.54527,51.5543,0,-2.15909,22,0,37,0,0,0,0,0,0,0,0
523,93,126,4.529,31.1976,0,111,3,4.54535,51.5543,0,-1.25,22,0,37,0,0,0,0,0,0,0,0
524,84,126,4.537,30.3984,0,9,3,4.54543,51.5544,0,-1.25,22,0,-255,0,0,0,0,0,0,0,0
525,0,126,4.545,29.5992,0,0,3,4.54551,51.5544,0,-1.25,22,0,-255,0,0,0,0,0,0,0,0
526,0,126,4.556,28.8972,0,0,3,4.54561,51.5545,0,-1.25,22,0,-255,0,0,0,0,0,0,0,0
527,0,125,4.564,27.6984,0,0,3,4.54571,51.5545,0,0,22,0,-255,0,0,0,0,0,0,0,0
528,0,124,4.57,24.9984,0,0,3,4.54577,51.5546,0,0,22,0,50,0,0,0,0,0,0,0,0
529,0,122,4.576,23.6988,0,0,3,4.54581,51.5546,0,0,22,0,50,0,0,0,0,0,0,0,0
530,0,120,4.582,23.598,0,0,3,4.54579,51.5547,0,0,22,0,50,0,0,0,0,0,0,0,0
531,0,118,4.589,24.0984,0,0,3,4.54574,51.5547,0,0,22,0,50,0,0,0,0,0,0,0,0
532,74,116,4.597,26.4996,0,383,3,4.54567,51.5547,0,0,22,0,-255,0,0,0,0,0,0,0,0
533,75,115,4.605,27.9,0,381,3,4.54557,51.5548,0,0,22,0,47,0,0,0,0,0,0,0,0
534,77,114,4.614,29.5992,0,328,3,4.54545,51.5548,0,0,22,0,46,0,0,0,0,0,0,0,0
535,84,115,4.622,29.5992,0,282,3,4.54533,51.5548,0,0,22,0,49,0,0,0,0,0,0,0,0
536,86,116,4.63,30.1968,0,239,3,4.54521,51.5548,0,0,22,0,46,0,0,0,0,0,0,0,0
537,87,118,4.638,30.4992,0,246,3,4.54508,51.5548,0,0,22,0,47,0,0,0,0,0,0,0,0
538,89,120,4.647,30.6972,0,257,3,4.54497,51.5548,0,0,22,0,47,0,0,0,0,0,0,0,0
539,90,122,4.655,30.6,0,276,3,4.54487,51.5547,0,0,22,0,47,0,0,0,0,0,0,0,0
540,90,123,4.663,30.6,0,273,3,4.54477,51.5547,0,0,22,0,48,0,0,0,0,0,0,0,0
541,90,124,4.671,30.4992,0,270,3,4.54466,51.5546,0,0,22,0,48,0,0,0,0,0,0,0,0
542,90,125,4.68,30.6,0,273,3,4.54459,51.5545,0,0,22,0,48,0,0,0,0,0,0,0,0
543,90,126,4.688,30.6972,0,256,3,4.54453,51.5545,0,0,22,0,47,0,0,0,0,0,0,0,0
544,90,126,4.698,30.9996,0,249,3,4.54448,51.5544,0,0,22,0,46,0,0,0,0,0,0,0,0
545,90,127,4.707,31.0968,0,253,3,4.54444,51.5543,0,0,22,0,46,0,0,0,0,0,0,0,0
546,92,127,4.715,31.3992,0,256,3,4.54439,51.5542,0,0,22,0,46,0,0,0,0,0,0,0,0
547,92,127,4.723,31.698,0,253,3,4.54435,51.5541,0,0,22,0,46,0,0,0,0,0,0,0,0
548,92,127,4.732,31.8996,0,253,3,4.5443,51.554,0,0,22,0,46,0,0,0,0,0,0,0,0
549,93,128,4.742,32.4,0,264,3,4.54425,51.554,0,0,22,0,46,0,0,0,0,0,0,0,0
550,95,128,4.75,32.8968,0,248,3,4.5442,51.5539,0,0,22,0,46,0,0,0,0,0,0,0,0
551,96,128,4.761,32.9976,0,207,3,4.54415,51.5538,0,0,22,0,47,0,0,0,0,0,0,0,0
