secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
238,98,0,0.01035,0,0,200,64.2,4.47821,51.5453,0,0,16,0,-255,79.5,0,20,0,0,0,0,0
239,98,0,0.01035,0,0,200,64.2,4.47821,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
240,98,0,0.01035,0,0,196,64.2,4.47821,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
241,97,0,0.01035,0,0,196,64.2,4.47821,51.5453,0,0,16,0,-255,79.5,0,19.5,0,0,0,0,0
242,94,0,0.01035,0,0,215,64.2,4.47821,51.5453,0,0,16,0,-255,79.5,0,19.5,0,0,0,0,0
243,99,0,0.01035,0,0,199,64.2,4.47821,51.5453,0,0,16,0,-255,80,0,20,0,0,0,0,0
244,99,0,0.01035,0,0,198,64.2,4.47821,51.5453,0,0,16,0,-255,80,0,20,0,0,0,0,0
245,99,0,0.01035,0,0,183,64.2,4.47821,51.5453,0,0,16,0,-255,80,0,20,0,0,0,0,0
246,99,0,0.01035,0,0,183,64,4.47821,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
247,97,0,0.01035,0,0,181,64,4.47821,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
248,97,0,0.01035,0,0,179,64,4.47821,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
249,98,0,0.01035,0,0,183,64,4.47821,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
250,97,0,0.01035,0,0,182,64,4.4782,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
251,96,0,0.01035,0,0,179,64,4.4782,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
252,96,0,0.01035,0,0,188,64,4.4782,51.5453,0,0,16,0,-255,82,0,21.5,0,0,0,0,0
253,97,0,0.01035,0,0,197,64,4.4782,51.5453,0,0,16,0,-255,82,0,21.5,0,0,0,0,0
254,98,0,0.01035,0,0,198,64,4.4782,51.5453,0,0,16,0,-255,82,0,21.5,0,0,0,0,0
255,97,0,0.01048,0,0,191,64,4.47819,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
256,96,0,0.0108,0,0,192,64,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
257,96,0,0.01083,0,0,205,64,4.47818,51.5453,0,0,16,0,-255,73,0,18.5,0,0,0,0,0
258,95,0,0.01083,0,0,210,64,4.47818,51.5453,0,0,16,0,-255,73,0,18.5,0,0,0,0,0
259,96,0,0.01083,0,0,206,64,4.47818,51.5453,0,0,16,0,-255,76,0,17.5,0,0,0,0,0
260,96,0,0.01083,0,0,191,64,4.47818,51.5453,0,0,16,0,-255,76,0,17.5,0,0,0,0,0
261,95,0,0.01084,0,0,191,64,4.47818,51.5453,0,0,16,0,-255,76,0,17.5,0,0,0,0,0
262,95,0,0.01084,0,0,192,64,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
263,96,0,0.01085,0,0,172,64,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
264,96,0,0.01086,0,0,166,64,4.47818,51.5453,0,0,16,0,-255,79.5,0,21.5,0,0,0,0,0
265,96,0,0.01087,0,0,171,64,4.47818,51.5453,0,0,16,0,-255,79.5,0,21.5,0,0,0,0,0
266,96,0,0.01089,0,0,171,64,4.47818,51.5453,0,0,16,0,-255,79.5,0,21.5,0,0,0,0,0
267,97,0,0.01089,0,0,181,64,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
268,96,0,0.01089,0,0,178,64,4.47818,51.5453,0,0,16,0,-255,79,0,20,0,0,0,0,0
269,96,0,0.01089,0,0,188,64,4.47818,51.5453,0,0,16,0,-255,79,0,20,0,0,0,0,0
270,98,0,0.01089,0,0,177,64,4.47818,51.5453,0,0,16,0,-255,79,0,20,0,0,0,0,0
271,96,0,0.01089,0,0,190,64,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
272,96,0,0.0109,0,0,203,64,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
273,97,0,0.0109,0,0,193,64.2,4.47818,51.5453,0,0,16,0,-255,79.5,0,21.5,0,0,0,0,0
274,98,0,0.0109,0,0,189,64,4.47818,51.5453,0,0,16,0,-255,79.5,0,21.5,0,0,0,0,0
275,98,0,0.0109,0,0,203,64,4.47818,51.5453,0,0,16,0,-255,77.5,0,19.5,0,0,0,0,0
276,97,0,0.01092,0,0,218,64,4.47818,51.5453,0,0,16,0,-255,77.5,0,19.5,0,0,0,0,0
277,97,0,0.01092,0,0,202,64.2,4.47818,51.5453,0,0,16,0,-255,77.5,0,19,0,0,0,0,0
278,97,0,0.01092,0,0,197,64.2,4.47818,51.5453,0,0,16,0,-255,77.5,0,19,0,0,0,0,0
279,96,0,0.01092,0,0,196,64.2,4.47818,51.5453,0,0,16,0,-255,77.5,0,19,0,0,0,0,0
280,97,0,0.01094,0,0,197,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
281,97,0,0.01097,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
282,98,0,0.01099,0,0,193,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
283,97,0,0.01111,0,0,196,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
284,97,0,0.01115,0,0,198,64.2,4.47818,51.5453,0,0,16,0,-255,79.5,0,19,0,0,0,0,0
285,98,0,0.01119,0,0,195,64.2,4.47818,51.5453,0,0,16,0,-255,79.5,0,19,0,0,0,0,0
286,96,0,0.01129,0,0,189,64.4,4.47818,51.5453,0,0,16,0,-255,79,0,18.5,0,0,0,0,0
287,98,0,0.01143,0,0,192,64.4,4.47818,51.5453,0,0,16,0,-255,79,0,18.5,0,0,0,0,0
288,98,0,0.01162,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,79,0,18.5,0,0,0,0,0
289,98,0,0.01171,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
290,98,0,0.01171,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
291,98,0,0.01172,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
292,97,0,0.01173,0,0,194,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
293,98,0,0.01175,0,0,196,64.2,4.47818,51.5453,0,0,16,0,-255,80.5,0,20,0,0,0,0,0
294,97,0,0.01178,0,0,194,64.2,4.47818,51.5453,0,0,16,0,-255,80.5,0,20,0,0,0,0,0
295,97,0,0.01182,0,0,212,64.2,4.47818,51.5453,0,0,16,0,-255,81,0,19.5,0,0,0,0,0
296,98,0,0.01187,0,0,206,64.2,4.47818,51.5453,0,0,16,0,-255,81,0,19.5,0,0,0,0,0
297,98,0,0.01191,0,0,185,64.2,4.47818,51.5453,0,0,16,0,-255,81,0,19.5,0,0,0,0,0
298,98,0,0.01194,0,0,185,64.2,4.47818,51.5453,0,0,16,0,-255,76.5,0,18,0,0,0,0,0
299,97,0,0.01194,0,0,184,64.2,4.47818,51.5453,0,0,16,0,-255,76.5,0,18,0,0,0,0,0
300,98,0,0.01195,0,0,185,64.2,4.47818,51.5453,0,0,16,0,-255,81,0,22,0,0,0,0,0
301,97,0,0.01199,0,0,204,64.2,4.47818,51.5453,0,0,16,0,-255,81,0,22,0,0,0,0,0
302,98,0,0.012,0,0,206,64.2,4.47818,51.5453,0,0,16,0,-255,77,0,20,0,0,0,0,0
303,98,0,0.012,0,0,217,64.2,4.47818,51.5453,0,0,16,0,-255,77,0,20,0,0,0,0,0
304,97,0,0.01201,0,0,212,64.2,4.47818,51.5453,0,0,16,0,-255,77,0,20,0,0,0,0,0
305,98,0,0.01201,0,0,201,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
306,99,0,0.01201,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
307,98,0,0.01201,0,0,189,64.2,4.47818,51.5453,0,0,16,0,-255,80.5,0,20,0,0,0,0,0
308,98,0,0.01201,0,0,187,64.2,4.47818,51.5453,0,0,16,0,-255,80.5,0,20,0,0,0,0,0
309,98,0,0.01201,0,0,200,64.2,4.47818,51.5453,0,0,16,0,-255,79.5,0,21,0,0,0,0,0
310,98,0,0.01201,0,0,192,64.2,4.47818,51.5453,0,0,16,0,-255,79.5,0,21,0,0,0,0,0
311,98,0,0.01201,0,0,182,64.2,4.47818,51.5453,0,0,16,0,-255,79.5,0,21,0,0,0,0,0
312,98,0,0.01201,0,0,202,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
313,98,0,0.01201,0,0,202,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
314,99,0,0.01201,0,0,209,64.2,4.47818,51.5453,0,0,16,0,-255,80,0,19.5,0,0,0,0,0
315,99,0,0.01201,0,0,207,64.2,4.47818,51.5453,0,0,16,0,-255,80,0,19.5,0,0,0,0,0
316,99,0,0.01201,0,0,203,64.2,4.47818,51.5453,0,0,16,0,-255,80,0,19.5,0,0,0,0,0
317,100,0,0.01201,0,0,232,64.2,4.47818,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
318,101,0,0.01201,0,0,238,64.2,4.47818,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
319,92,0,0.01201,0,0,222,64.2,4.47818,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
320,93,0,0.01202,0,0,196,64.2,4.47818,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
321,93,0,0.01205,0,0,204,64.2,4.47818,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
322,92,0,0.01206,0,0,207,64,4.47818,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
323,93,0,0.01207,0,0,198,64,4.47818,51.5453,0,0,16,0,-255,82.5,0,19.5,0,0,0,0,0
324,92,0,0.01207,0,0,201,64,4.47818,51.5453,0,0,16,0,-255,82.5,0,19.5,0,0,0,0,0
325,92,0,0.01207,0,0,202,64,4.47818,51.5453,0,0,16,0,-255,84.5,0,21,0,0,0,0,0
326,93,0,0.01208,0,0,212,64,4.47818,51.5453,0,0,16,0,-255,84.5,0,21,0,0,0,0,0
327,95,0,0.01209,0,0,213,64,4.47818,51.5453,0,0,16,0,-255,87,0,23,0,0,0,0,0
328,93,0,0.01212,0,0,216,64,4.47818,51.5453,0,0,16,0,-255,87,0,23,0,0,0,0,0
329,93,0,0.01213,0,0,206,64,4.47818,51.5453,0,0,16,0,-255,87,0,23,0,0,0,0,0
330,95,0,0.01214,0,0,207,64,4.47818,51.5453,0,0,16,0,-255,79,0,20,0,0,0,0,0
331,94,0,0.01215,0,0,219,64,4.47818,51.5453,0,0,16,0,-255,79,0,20,0,0,0,0,0
332,94,0,0.01216,0,0,227,64,4.47818,51.5453,0,0,16,0,-255,78,0,19.5,0,0,0,0,0
333,93,0,0.01217,0,0,222,64,4.47817,51.5453,0,0,16,0,-255,78,0,19.5,0,0,0,0,0
334,90,0,0.01218,0,0,228,64,4.47817,51.5453,0,0,16,0,-255,79.5,0,19,0,0,0,0,0
335,94,0,0.01219,0,0,214,64,4.47817,51.5453,0,0,16,0,-255,79.5,0,19,0,0,0,0,0
336,93,0,0.0122,0,0,208,64,4.47817,51.5453,0,0,16,0,-255,79.5,0,19,0,0,0,0,0
337,93,0,0.01221,0,0,199,64.2,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
338,94,0,0.01222,0,0,209,64.2,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
339,94,0,0.01224,0,0,224,64.2,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
340,94,0,0.01225,0,0,210,64.2,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
341,95,0,0.01229,0,0,201,64.2,4.47817,51.5453,0,0,16,0,-255,83.5,0,21,0,0,0,0,0
342,93,0,0.01233,0,0,224,64.2,4.47817,51.5453,0,0,16,0,-255,83.5,0,21,0,0,0,0,0
343,95,0,0.01235,0,0,230,64.2,4.47817,51.5453,0,0,16,0,-255,83.5,0,20,0,0,0,0,0
344,94,0,0.01235,0,0,223,64.2,4.47817,51.5453,0,0,16,0,-255,83.5,0,20,0,0,0,0,0
345,95,0,0.01242,0,0,220,64.2,4.47817,51.5453,0,0,16,0,-255,83.5,0,20,0,0,0,0,0
346,95,0,0.01246,0,0,215,64.2,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
347,94,0,0.01255,0,0,215,64.2,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
348,95,0,0.01264,0,0,226,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,22.5,0,0,0,0,0
349,94,0,0.01269,0,0,228,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,22.5,0,0,0,0,0
350,94,0,0.01269,0,0,232,64,4.47817,51.5453,0,0,16,0,-255,83,0,20.5,0,0,0,0,0
351,96,0,0.01269,0,0,232,64,4.47817,51.5453,0,0,16,0,-255,83,0,20.5,0,0,0,0,0
352,95,0,0.01269,0,0,211,64,4.47817,51.5453,0,0,16,0,-255,83,0,20.5,0,0,0,0,0
353,95,0,0.0127,0,0,220,64,4.47817,51.5453,0,0,16,0,-255,83,0,20.5,0,0,0,0,0
354,96,0,0.0127,0,0,220,64,4.47817,51.5453,0,0,16,0,-255,83,0,20.5,0,0,0,0,0
355,95,0,0.01271,0,0,225,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,21,0,0,0,0,0
356,95,0,0.01273,0,0,216,64,4.47816,51.5453,0,0,16,0,-255,83.5,0,21,0,0,0,0,0
357,96,0,0.01275,0,0,214,64,4.47816,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
358,94,0,0.01275,0,0,223,64,4.47816,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
359,95,0,0.01275,0,0,220,64,4.47816,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
360,95,0,0.01275,0,0,205,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
361,94,0,0.01275,0,0,226,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
362,95,0,0.01275,0,0,228,64,4.47816,51.5453,0,0,16,0,-255,85.5,0,22.5,0,0,0,0,0
363,96,0,0.01276,0,0,216,64,4.47816,51.5453,0,0,16,0,-255,85.5,0,22.5,0,0,0,0,0
364,95,0,0.01276,0,0,223,64,4.47816,51.5453,0,0,16,0,-255,85.5,0,22.5,0,0,0,0,0
365,97,0,0.01277,0,0,221,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
366,95,0,0.01277,0,0,234,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
367,96,0,0.01278,0,0,228,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
368,96,0,0.01278,0,0,215,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
369,96,0,0.01278,0,0,208,64,4.47816,51.5453,0,0,16,0,-255,82,0,21,0,0,0,0,0
370,97,0,0.01278,0,0,204,64,4.47816,51.5453,0,0,16,0,-255,82,0,21,0,0,0,0,0
371,95,0,0.01278,0,0,214,64,4.47816,51.5453,0,0,16,0,-255,82,0,21,0,0,0,0,0
372,95,0,0.01278,0,0,219,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
373,96,0,0.01278,0,0,219,64,4.47816,51.5453,0,0,16,0,-255,81,0,19,0,0,0,0,0
374,95,0,0.01278,0,0,208,64,4.47816,51.5453,0,0,16,0,-255,81,0,19,0,0,0,0,0
375,95,0,0.01278,0,0,209,64,4.47816,51.5453,0,0,16,0,-255,78,0,18.5,0,0,0,0,0
376,97,0,0.01278,0,0,201,64,4.47816,51.5453,0,0,16,0,-255,78,0,18.5,0,0,0,0,0
377,95,0,0.01278,0,0,205,64,4.47816,51.5453,0,0,16,0,-255,78,0,18.5,0,0,0,0,0
378,95,0,0.01279,0,0,218,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
379,95,0,0.01279,0,0,221,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
380,96,0,0.01281,0,0,215,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
381,95,0,0.01283,0,0,225,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
382,96,0,0.01283,0,0,230,64,4.47816,51.5453,0,0,16,0,-255,81.5,0,20.5,0,0,0,0,0
383,95,0,0.01285,0,0,219,64,4.47817,51.5453,0,0,16,0,-255,81.5,0,20.5,0,0,0,0,0
384,96,0,0.01287,0,0,225,63.8,4.47817,51.5453,0,0,16,0,-255,81.5,0,20.5,0,0,0,0,0
385,95,0,0.01295,0,0,236,63.8,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
386,96,0,0.01296,0,0,235,63.8,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
387,96,0,0.01296,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,81,0,21,0,0,0,0,0
388,95,0,0.01297,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,81,0,21,0,0,0,0,0
389,95,0,0.01299,0,0,226,64,4.47817,51.5453,0,0,16,0,-255,81,0,21,0,0,0,0,0
390,95,0,0.01301,0,0,205,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
391,93,0,0.01304,0,0,218,64,4.47817,51.5453,0,0,16,0,-255,97,0,30,0,0,0,0,0
392,93,0,0.01304,0,0,239,64,4.47817,51.5453,0,0,16,0,-255,97,0,30,0,0,0,0,0
393,97,0,0.01304,0,0,239,64,4.47817,51.5453,0,0,16,0,-255,97,0,30,0,0,0,0,0
394,96,0,0.01304,0,0,234,64,4.47817,51.5453,0,0,16,0,-255,78.5,0,19.5,0,0,0,0,0
395,96,0,0.01304,0,0,242,64,4.47817,51.5453,0,0,16,0,-255,78.5,0,19.5,0,0,0,0,0
396,96,0,0.01304,0,0,245,64,4.47817,51.5453,0,0,16,0,-255,78.5,0,19.5,0,0,0,0,0
397,98,0,0.01304,0,0,237,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
398,96,0,0.01304,0,0,223,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
399,96,0,0.01304,0,0,228,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
400,96,0,0.01304,0,0,226,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
401,95,0,0.01304,0,0,220,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
402,96,0,0.01304,0,0,217,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
403,96,0,0.01304,0,0,224,64,4.47817,51.5453,0,0,16,0,-255,85,0,21.5,0,0,0,0,0
404,96,0,0.01304,0,0,224,64,4.47817,51.5453,0,0,16,0,-255,85,0,21.5,0,0,0,0,0
405,97,0,0.01306,0,0,225,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,21.5,0,0,0,0,0
406,96,0,0.01307,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,21.5,0,0,0,0,0
407,96,0,0.01307,0,0,216,64,4.47817,51.5453,0,0,16,0,-255,85.5,0,22,0,0,0,0,0
408,96,0,0.01307,0,0,230,64,4.47817,51.5453,0,0,16,0,-255,85.5,0,22,0,0,0,0,0
409,96,0,0.01307,0,0,229,64,4.47817,51.5453,0,0,16,0,-255,85.5,0,22,0,0,0,0,0
410,96,0,0.01307,0,0,220,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
411,95,0,0.01307,0,0,214,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
412,96,0,0.01307,0,0,230,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
413,96,0,0.01308,0,0,206,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
414,96,0,0.01308,0,0,217,64,4.47817,51.5453,0,0,16,0,-255,84.5,0,22.5,0,0,0,0,0
415,95,0,0.01309,0,0,204,64,4.47817,51.5453,0,0,16,0,-255,84.5,0,22.5,0,0,0,0,0
416,96,0,0.01309,0,0,207,64,4.47817,51.5453,0,0,16,0,-255,84.5,0,22.5,0,0,0,0,0
417,95,0,0.01309,0,0,238,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
418,96,0,0.01309,0,0,233,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
419,96,0,0.01309,0,0,214,64,4.47817,51.5453,0,0,16,0,-255,85,0,22.5,0,0,0,0,0
420,95,0,0.0131,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,85,0,22.5,0,0,0,0,0
421,96,0,0.01311,0,0,209,64,4.47817,51.5453,0,0,16,0,-255,85,0,22.5,0,0,0,0,0
422,96,0,0.01311,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
423,96,0,0.01311,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,81.5,0,22,0,0,0,0,0
424,95,0,0.01313,0,0,213,64,4.47817,51.5453,0,0,16,0,-255,81.5,0,22,0,0,0,0,0
425,96,0,0.01313,0,0,188,64,4.47817,51.5453,0,0,16,0,-255,81.5,0,22,0,0,0,0,0
426,94,0,0.01313,0,0,202,64,4.47817,51.5453,0,0,16,0,-255,84,0,22,0,0,0,0,0
427,94,0,0.01314,0,0,209,64,4.47817,51.5453,0,0,16,0,-255,84,0,22,0,0,0,0,0
428,94,0,0.01315,0,0,209,64,4.47817,51.5453,0,0,16,0,-255,85.5,0,22,0,0,0,0,0
429,94,0,0.01315,0,0,211,64,4.47817,51.5453,0,0,16,0,-255,85.5,0,22,0,0,0,0,0
430,96,0,0.01316,0,0,211,64,4.47817,51.5453,0,0,16,0,-255,85.5,0,22,0,0,0,0,0
431,95,0,0.01316,0,0,223,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
432,95,0,0.01316,0,0,227,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
433,95,0,0.01316,0,0,215,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,20.5,0,0,0,0,0
434,96,0,0.01316,0,0,215,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,20.5,0,0,0,0,0
435,96,0,0.01316,0,0,231,64,4.47817,51.5453,0,0,16,0,-255,83.5,0,20.5,0,0,0,0,0
436,96,0,0.01316,0,0,221,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
437,95,0,0.01316,0,0,198,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
438,95,0,0.01317,0,0,204,64,4.47817,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
439,95,0,0.01317,0,0,231,64,4.47816,51.5453,0,0,16,0,-255,85,0,21.5,0,0,0,0,0
440,96,0,0.01318,0,0,215,64,4.47816,51.5453,0,0,16,0,-255,85,0,21.5,0,0,0,0,0
441,96,0,0.01318,0,0,217,64,4.47816,51.5453,0,0,16,0,-255,85,0,21.5,0,0,0,0,0
442,97,0,0.01319,0,0,233,64,4.47816,51.5453,0,0,16,0,-255,83,0,23,0,0,0,0,0
443,96,0,0.0132,0,0,233,64,4.47816,51.5453,0,0,16,0,-255,83,0,23,0,0,0,0,0
444,97,0,0.0132,0,0,225,64,4.47816,51.5453,0,0,16,0,-255,83.5,0,21,0,0,0,0,0
445,97,0,0.01322,0,0,208,64,4.47816,51.5453,0,0,16,0,-255,83.5,0,21,0,0,0,0,0
446,97,0,0.01326,0,0,215,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,18.5,0,0,0,0,0
447,97,0,0.01326,0,0,215,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,18.5,0,0,0,0,0
448,96,0,0.01326,0,0,220,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,18.5,0,0,0,0,0
449,96,0,0.01327,0,0,227,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
450,97,0,0.01327,0,0,222,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
451,97,0,0.01328,0,0,222,64,4.47816,51.5453,0,0,16,0,-255,82,0,21,0,0,0,0,0
452,96,0,0.01328,0,0,207,64,4.47816,51.5453,0,0,16,0,-255,82,0,21,0,0,0,0,0
453,96,0,0.01329,0,0,224,64,4.47816,51.5453,0,0,16,0,-255,82,0,21,0,0,0,0,0
454,96,0,0.01329,0,0,220,64,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
455,96,0,0.0133,0,0,220,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
456,97,0,0.01331,0,0,231,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
457,96,0,0.01331,0,0,226,64,4.47816,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
458,97,0,0.01331,0,0,236,64,4.47816,51.5453,0,0,16,0,-255,79,0,19,0,0,0,0,0
459,98,0,0.01331,0,0,243,64,4.47816,51.5453,0,0,16,0,-255,79,0,19,0,0,0,0,0
460,97,0,0.01331,0,0,236,64,4.47816,51.5453,0,0,16,0,-255,76.5,0,17.5,0,0,0,0,0
461,97,0,0.01331,0,0,251,64,4.47816,51.5453,0,0,16,0,-255,76.5,0,17.5,0,0,0,0,0
462,96,0,0.01331,0,0,242,64,4.47816,51.5453,0,0,16,0,-255,79.5,0,20,0,0,0,0,0
463,97,0,0.01332,0,0,229,64,4.47816,51.5453,0,0,16,0,-255,79.5,0,20,0,0,0,0,0
464,97,0,0.01332,0,0,234,64,4.47816,51.5453,0,0,16,0,-255,79.5,0,20,0,0,0,0,0
465,96,0,0.01332,0,0,224,64,4.47816,51.5453,0,0,16,0,-255,81.5,0,21.5,0,0,0,0,0
466,95,0,0.01333,0,0,221,64,4.47815,51.5453,0,0,16,0,-255,81.5,0,21.5,0,0,0,0,0
467,94,0,0.01335,0,0,223,63.8,4.47815,51.5453,0,0,16,0,-255,79.5,0,22.5,0,0,0,0,0
468,95,0,0.01335,0,0,245,63.8,4.47815,51.5453,0,0,16,0,-255,79.5,0,22.5,0,0,0,0,0
469,95,0,0.01335,0,0,227,63.8,4.47815,51.5453,0,0,16,0,-255,78.5,0,20.5,0,0,0,0,0
470,94,0,0.01335,0,0,247,63.8,4.47815,51.5453,0,0,16,0,-255,78.5,0,20.5,0,0,0,0,0
471,96,0,0.01343,0,0,277,63.8,4.47815,51.5453,0,0,16,0,-255,83,0,22,0,0,0,0,0
472,96,0,0.01343,0,0,263,63.8,4.47815,51.5453,0,0,16,0,-255,83,0,22,0,0,0,0,0
473,95,0,0.01343,0,0,250,63.8,4.47815,51.5453,0,0,16,0,-255,83,0,22,0,0,0,0,0
474,95,0,0.01343,0,0,242,63.8,4.47815,51.5453,0,0,16,0,-255,83,0,23.5,0,0,0,0,0
475,95,0,0.01346,0,0,242,63.8,4.47815,51.5453,0,0,16,0,-255,83,0,23.5,0,0,0,0,0
476,96,0,0.01347,0,0,242,63.8,4.47815,51.5453,0,0,16,0,-255,83,0,23.5,0,0,0,0,0
